id,type,title,genre,description,published_at,content_rating,rating_value,rating_count,duration,keywords,directors,actors
tt0388500,Movie,Beauty Shop,['Comedy'],A determined hairstylist (Queen Latifah) competes with her former boss (Kevin Bacon) after opening her own business in Atlanta.,2005-03-30,12,5.6,18574,105,"['couch', 'thrown out', 'long haired man', 'shampoo', 'barber']",['Bille Woodruff'],"['Queen Latifah', 'Alicia Silverstone', 'Djimon Hounsou']"
tt1462041,Movie,Dream House,"['Drama', 'Mystery', 'Thriller']","Soon after moving into their seemingly idyllic new home, a family learns of a brutal crime committed against former residents of the dwelling.",2011-11-03,12,6,68961,92,"['psychiatric hospital', 'real life sisters playing sisters', 'last day on the job', 'dead family', 'custody battle']",['Jim Sheridan'],"['Daniel Craig', 'Rachel Weisz', 'Naomi Watts']"
tt0164212,Movie,Under Suspicion,"['Crime', 'Drama', 'Thriller']","A wealthy attorney in San Juan comes to the police station for ""10 minutes"" of follow-up questions to finding a 12-year-old girl's body in a park. Another young girl was also raped and murdered weeks earlier and the evidence point...",2000-11-30,16,6.4,27469,110,"['sex scene', 'pedophile', 'child rape', 'marriage of convenience', 'estranged wife']",['Stephen Hopkins'],"['Morgan Freeman', 'Gene Hackman', 'Thomas Jane']"
tt0105481,Movie,Straight Talk,"['Comedy', 'Drama', 'Romance']","A woman ditches her small-town life for big-city Chicago, where she becomes a sensation as a radio-show host.",1992-07-24,AL,5.7,3969,91,"['radio', 'radio broadcast', 'radio personality', 'radio call in show', 'woman']",['Barnet Kellman'],"['Dolly Parton', 'James Woods', 'Griffin Dunne']"
tt0276751,Movie,About a Boy,"['Comedy', 'Drama', 'Romance']","Will, who attends single parent meetings to woo women, meets Marcus, a troubled 12-year-old boy. As they become friends, Will learns to be responsible while he helps Marcus with his studies.",2002-06-06,AL,7.1,191096,101,"['single mother', 'bullying', 'dating', 'selfishness', 'supermarket']","['Chris Weitz', 'Paul Weitz']","['Hugh Grant', 'Nicholas Hoult', 'Toni Collette']"
tt0086216,Movie,Rumble Fish,"['Crime', 'Drama', 'Romance']","Absent-minded street thug Rusty James struggles to live up to his legendary older brother's reputation, and longs for the days of gang warfare.",1986-05-22,12,7.1,37292,94,"['juvenile delinquent', 'teenage protagonist', 'teen angst', 'street gang', 'based on novel']",['Francis Ford Coppola'],"['Matt Dillon', 'Mickey Rourke', 'Diane Lane']"
tt0115640,Movie,Beautiful Thing,"['Comedy', 'Drama', 'Romance']","Jamie is a shy teenager, often bullied at school. His neighbour Ste has a rough time at home, being beaten by his father and brother. This issues bring them together and they find that what they feel for each other is more than fr...",1996-11-14,R,7.6,25605,90,"['sexual attraction', 'teenage boy', 'sexual awakening', 'gay crush', 'mother son relationship']",['Hettie Macdonald'],"['Glen Berry', 'Linda Henry', 'Scott Neal']"
tt0117002,Movie,Mary Reilly,"['Drama', 'Horror', 'Romance']","A housemaid falls in love with Dr. Henry Jekyll and his darkly mysterious counterpart, Mr. Edward Hyde.",1996-06-13,16,5.8,15762,108,"['dr. jekyll and mr. hyde characters', 'housemaid', 'servant', 'laboratory', 'butler']",['Stephen Frears'],"['Julia Roberts', 'John Malkovich', 'George Cole']"
tt1862079,Movie,Safety Not Guaranteed,"['Adventure', 'Comedy', 'Drama']",Three magazine employees head out on an assignment to interview a guy who placed a classified advertisement seeking a companion for time travel.,2013-08-08,6,6.9,130541,86,"['time machine', 'intern', 'classified ad', 'time travel', 'falling in love']",['Colin Trevorrow'],"['Aubrey Plaza', 'Mark Duplass', 'Jake Johnson']"
tt0404032,Movie,The Exorcism of Emily Rose,"['Drama', 'Horror', 'Thriller']",A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.,2005-11-17,16,6.7,139389,119,"['demonic possession', 'supernatural horror', 'faith', 'christianity', 'reference to the virgin mary']",['Scott Derrickson'],"['Laura Linney', 'Tom Wilkinson', 'Shohreh Aghdashloo']"
tt0106400,Movie,The Beverly Hillbillies,"['Comedy', 'Family']",Nice guy redneck Jed Clampett strikes it rich when he finds black oil. He and his kin move to posh Beverly Hills.,1994-07-14,6,5,19737,92,"['fish out of water', 'slimehouse', 'rags to riches', 'villainess', 'woman wears a tie']",['Penelope Spheeris'],"['Diedrich Bader', 'Erika Eleniak', 'Jim Varney']"
tt0175880,Movie,Magnolia,['Drama'],"An epic mosaic of interrelated characters in search of love, forgiveness and meaning in the San Fernando Valley.",2000-03-23,16,8,326806,188,"['coincidence', 'cancer', 'fictional game show', 'fictional quiz show', 'father son relationship']",['Paul Thomas Anderson'],"['Tom Cruise', 'Jason Robards', 'Julianne Moore']"
tt1385826,Movie,The Adjustment Bureau,"['Crime', 'Drama', 'Mystery']",The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,2011-03-24,9,7,269213,106,"['fate', 'free will', 'new york', 'falling in love', 'pursuit']",['George Nolfi'],"['Matt Damon', 'Emily Blunt', 'Lisa Thoreson']"
tt3091552,Movie,At Berkeley,['Documentary'],"The University of California at Berkeley, the oldest and most prestigious member of a ten campus public education system, is also one of the finest research and teaching facilities in the world. The film, At Berkeley, shows the ma...",2014-09-12,,7.3,705,244,"['education', 'university', 'california', 'location in title', 'college student']",['Frederick Wiseman'],['Anahid Modrek']
tt2185056,Movie,After Life,"['Short', 'Drama']",,1999-05-06,,,,32,[''],['Bryant Paul Richardson'],[]
tt0091295,Movie,"Jo Jo Dancer, Your Life Is Calling","['Biography', 'Comedy', 'Drama']","After severely burning himself in a drug incident, a comedian has a near death experience in which he reviews his life.",1986-05-02,R,6.3,1978,97,"['comedian', 'stand up comedian', 'reflection', 'drug use', 'drug addiction']",['Richard Pryor'],"['Richard Pryor', 'Debbie Allen', 'Art Evans']"
tt0405422,Movie,The 40 Year Old Virgin,"['Comedy', 'Romance']","Goaded by his buddies, a nerdy guy who's never ""done the deed"" only finds the pressure mounting when he meets a single mother.",2005-10-06,12,7.1,463666,116,"['40 year old', 'male virgin', 'loss of virginity', 'female nudity', 'nipple slip']",['Judd Apatow'],"['Steve Carell', 'Catherine Keener', 'Paul Rudd']"
tt0096754,Movie,The Abyss,"['Adventure', 'Drama', 'Mystery']",A civilian diving team is enlisted to search for a lost nuclear submarine and faces danger while encountering an alien aquatic species.,1989-12-15,AL,7.5,190604,140,"['submarine', 'abyss', 'drowning', 'paranoia', 'submersible']",['James Cameron'],"['Ed Harris', 'Mary Elizabeth Mastrantonio', 'Michael Biehn']"
tt0117723,Movie,Spy Hard,"['Action', 'Comedy']","Dick Steele, Agent WD-40 is assigned by his Director, to stop the evil General Rancor from destroying the world. WD-40 believed Rancor was dead and he teams up with the hot KGB Agent Veronique Ukrinsky to find Rancor and save the ...",1996-06-20,AL,5.3,40190,81,"['spy comedy', 'absurd comedy', 'sight gag', 'spy spoof', 'spy hero']",['Rick Friedberg'],"['Leslie Nielsen', 'Nicollette Sheridan', 'Charles Durning']"
tt0498097,Movie,Iklimler,"['Drama', 'Romance']","Dowdy university instructor Isa is an inattentive husband to his younger, TV-business wife Bahar. Self-absorbed, Isa only communicates in the most rudimentary way, while she, similarly, detaches into crying jags and juvenile behav...",2007-09-20,Unrated,7.1,14171,98,"['turkey the country', 'end of love', '2000s', 'ancient ruins', 'temple ruins']",['Nuri Bilge Ceylan'],"['Ebru Ceylan', 'Nuri Bilge Ceylan', 'Nazan Kesal']"
tt0087050,Movie,Children of the Corn,"['Horror', 'Thriller']",A young couple is trapped in a remote town where a dangerous religious cult of children believes that everyone over age 18 must be killed.,1986-03-13,16,5.6,56896,92,"['corn', 'pagan ritual', 'christian mythology', 'cult', 'boy']",['Fritz Kiersch'],"['Peter Horton', 'Linda Hamilton', 'R.G. Armstrong']"
tt0104254,Movie,FernGully: The Last Rainforest,"['Animation', 'Adventure', 'Family']","The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus.",1993-02-18,AL,6.5,33627,76,"['good versus evil', 'teenage boy', 'based on story', '2d animation', 'nature']",['Bill Kroyer'],"['Samantha Mathis', 'Christian Slater', 'Robin Williams']"
tt1985966,Movie,Cloudy with a Chance of Meatballs 2,"['Animation', 'Adventure', 'Comedy']","Flint Lockwood now works at The Live Corp Company for his idol Chester V. But he's forced to leave his post when he learns that his most infamous machine is still operational, and is churning out menacing food-animal hybrids.",2014-02-06,6,6.3,113593,95,"['island', 'villain', 'numbered sequel', 'jungle', 'strawberry']","['Cody Cameron', 'Kris Pearn']","['Bill Hader', 'Anna Faris', 'Will Forte']"
tt0479409,Movie,Herbie Hancock: Possibilities,"['Documentary', 'Music']",A film about jazz pianist Herbie Hancock.,2006-04-14,PG,6.9,209,90,"['pianist', 'musician']","['Doug Biro', 'Jon Fine']","['Christina Aguilera', 'Trey Anastasio', 'Cyro Baptista']"
tt0110475,Movie,The Mask,"['Action', 'Comedy', 'Crime']",Bank clerk Stanley Ipkiss is transformed into a manic superhero when he wears a mysterious mask.,1994-10-20,AL,6.9,416261,101,"['alter ego', 'masked man', 'wisecrack humor', 'pet dog', 'jack russell terrier']",['Chuck Russell'],"['Jim Carrey', 'Cameron Diaz', 'Peter Riegert']"
tt0217630,Movie,Loser,"['Comedy', 'Romance']","A college student, branded a loser by his roommates and booted from the dorm, falls in love with a coed who has eyes for their condescending professor.",2000-07-21,PG-13,5.3,30266,98,"['college student', 'roommate', 'teacher student relationship', 'fish out of water', 'nerd']",['Amy Heckerling'],"['Jason Biggs', 'Mena Suvari', 'Zak Orth']"
tt0118798,Movie,Bulworth,"['Comedy', 'Drama', 'Romance']",A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,1999-05-27,12,6.8,27212,108,"['hitwoman', 'hip hop', 'senator', 'truth', 'politics']",['Warren Beatty'],"['Warren Beatty', 'Halle Berry', 'Kimberly Deauna Adams']"
tt0098724,Movie,"Sex, Lies, and Videotape",['Drama'],A sexually repressed woman's husband is having an affair with her sister. The arrival of a visitor with a rather unusual fetish changes everything.,1989-11-10,12,7.2,58984,100,"['husband wife relationship', 'sister sister relationship', 'talking about sex', 'impotence', 'videotape']",['Steven Soderbergh'],"['James Spader', 'Andie MacDowell', 'Peter Gallagher']"
tt0088258,Movie,This Is Spinal Tap,"['Comedy', 'Music']","Spinal Tap, one of England's loudest bands, is chronicled by film director Marty DiBergi on what proves to be a fateful tour.",1984-03-02,AL,7.9,146450,82,"['mockumentary', 'parody', 'heavy metal', 'fake documentary', 'rockumentary']",['Rob Reiner'],"['Rob Reiner', 'Michael McKean', 'Christopher Guest']"
tt0162650,Movie,Shaft,"['Action', 'Crime', 'Thriller']",New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,2000-11-23,16,6,80497,99,"['fourth part', 'uncle nephew relationship', 'blaxploitation', 'based on novel', 'title spoken by character']",['John Singleton'],"['Samuel L. Jackson', 'Vanessa Williams', 'Christian Bale']"
tt0112573,Movie,Braveheart,"['Biography', 'Drama', 'History']",Scottish warrior William Wallace leads his countrymen in a rebellion to free his homeland from the tyranny of King Edward I of England.,1995-09-07,16,8.3,1085180,178,"['scotland', 'revolt', 'idealism', 'thrown through a window', '13th century']",['Mel Gibson'],"['Mel Gibson', 'Sophie Marceau', 'Patrick McGoohan']"
tt1228953,Movie,Big Fan,"['Comedy', 'Crime', 'Drama']",A hard-core New York Giants fan struggles to deal with the consequences when he is beaten up by his favorite player.,2021-09-18,R,6.6,9829,88,"['dark humor', 'man wears underwear', 'adult child lives at home', 'new york giants football', 'new york city']",['Robert Siegel'],"['Patton Oswalt', 'Kevin Corrigan', 'Michael Rapaport']"
tt1564367,Movie,Just Go with It,"['Comedy', 'Romance']","On a weekend trip to Hawaii, a plastic surgeon convinces his loyal assistant to pose as his soon-to-be-divorced wife in order to cover up a careless lie he told to his much-younger girlfriend.",2011-04-14,6,6.4,263387,117,"['2010s', 'year 1988', 'year 1992', 'year 2011', '1980s']",['Dennis Dugan'],"['Adam Sandler', 'Jennifer Aniston', 'Brooklyn Decker']"
tt0120654,Movie,Dirty Work,['Comedy'],A loser finds success in the revenge-for-hire business.,1998-06-12,12,6.4,29926,82,"['cameo appearance', 'deadpan humor', 'workout video', 'dog', 'camera']",['Bob Saget'],"['Norm MacDonald', 'Jack Warden', 'Artie Lange']"
tt0095927,Movie,Punchline,"['Comedy', 'Drama', 'Romance']",A medical school dropout and a housewife/mom try to make it as stand-up comedians. They become friends and help each other out at an NYC comedy club.,1988-10-07,R,5.9,9194,128,"['self discovery', 'new york city', 'stand up comedian', 'housewife', 'nightclub']",['David Seltzer'],"['Sally Field', 'Tom Hanks', 'John Goodman']"
tt2679042,Movie,Hitman: Agent 47,"['Action', 'Adventure', 'Crime']",An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,2015-09-03,16,5.7,95295,96,"['based on video game', 'assassin', 'hitman', 'human experiment', 'f word']",['Aleksander Bach'],"['Rupert Friend', 'Hannah Ware', 'Zachary Quinto']"
tt0116405,Movie,Getting Away with Murder,['Comedy'],"A moral college ethics professor plans to kill his neighbor, a Nazi death camp commander.",1996-04-12,R,4.7,1463,91,"['fbi federal bureau of investigation', 'car', 'swedish car', 'volvo motor vehicle', 'volvo car']",['Harvey Miller'],"['Jack Lemmon', 'Dan Aykroyd', 'Lily Tomlin']"
tt0120321,Movie,Smoke Signals,"['Comedy', 'Drama']","Arnold rescued Thomas from a fire when he was a child. Thomas thinks of Arnold as a hero, while Arnold's son Victor resents his father's alcoholism, violence and abandonment of his family.",1999-08-19,PG-13,7.2,12533,89,"['national film registry', 'native american protagonist', 'idaho', 'reference to phoenix arizona', 'loss of father']",['Chris Eyre'],"['Adam Beach', 'Evan Adams', 'Irene Bedard']"
tt0248845,Movie,Hedwig and the Angry Inch,"['Comedy', 'Drama', 'Music']",A gender-queer punk-rock singer from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,2002-03-14,12,7.7,37199,95,"['teenage boy', 'rock band', 'drag', 'rock star', 'berlin wall']",['John Cameron Mitchell'],"['John Cameron Mitchell', 'Miriam Shor', 'Stephen Trask']"
